queryID,Rank,Precision,Recall
9,37,0.108108108108108,0.444444444444444
9,38,0.131578947368421,0.555555555555556
9,39,0.128205128205128,0.555555555555556
9,40,0.125,0.555555555555556
9,41,0.121951219512195,0.555555555555556
9,42,0.119047619047619,0.555555555555556
9,43,0.116279069767442,0.555555555555556
9,44,0.113636363636364,0.555555555555556
9,45,0.111111111111111,0.555555555555556
9,46,0.108695652173913,0.555555555555556
9,47,0.106382978723404,0.555555555555556
9,48,0.104166666666667,0.555555555555556
9,49,0.102040816326531,0.555555555555556
9,50,0.1,0.555555555555556
10,1,1,0.0285714285714286
10,2,1,0.0571428571428571
10,3,1,0.0857142857142857
10,4,1,0.114285714285714
10,5,1,0.142857142857143
10,6,1,0.171428571428571
10,7,1,0.2
10,8,1,0.228571428571429
10,9,1,0.257142857142857
10,10,1,0.285714285714286
10,11,0.909090909090909,0.285714285714286
10,12,0.916666666666667,0.314285714285714
10,13,0.923076923076923,0.342857142857143
10,14,0.928571428571429,0.371428571428571
10,15,0.866666666666667,0.371428571428571
10,16,0.8125,0.371428571428571
10,17,0.764705882352941,0.371428571428571
10,18,0.777777777777778,0.4
10,19,0.736842105263158,0.4
10,20,0.7,0.4
10,21,0.714285714285714,0.428571428571429
10,22,0.681818181818182,0.428571428571429
10,23,0.652173913043478,0.428571428571429
10,24,0.625,0.428571428571429
10,25,0.64,0.457142857142857
10,26,0.615384615384615,0.457142857142857
10,27,0.62962962962963,0.485714285714286
10,28,0.642857142857143,0.514285714285714
10,29,0.620689655172414,0.514285714285714
10,30,0.6,0.514285714285714
10,31,0.580645161290323,0.514285714285714
10,32,0.5625,0.514285714285714
10,33,0.575757575757576,0.542857142857143
10,34,0.588235294117647,0.571428571428571
10,35,0.6,0.6
10,36,0.583333333333333,0.6
10,37,0.567567567567568,0.6
10,38,0.552631578947368,0.6
10,39,0.538461538461538,0.6
10,40,0.525,0.6
10,41,0.51219512195122,0.6
10,42,0.5,0.6
10,43,0.511627906976744,0.628571428571429
10,44,0.5,0.628571428571429
10,45,0.488888888888889,0.628571428571429
10,46,0.478260869565217,0.628571428571429
10,47,0.468085106382979,0.628571428571429
10,48,0.458333333333333,0.628571428571429
10,49,0.448979591836735,0.628571428571429
10,50,0.44,0.628571428571429
11,1,1,0.0526315789473684
11,2,1,0.105263157894737
11,3,1,0.157894736842105
11,4,0.75,0.157894736842105
11,5,0.8,0.210526315789474
11,6,0.666666666666667,0.210526315789474
11,7,0.714285714285714,0.263157894736842
11,8,0.625,0.263157894736842
11,9,0.666666666666667,0.315789473684211
11,10,0.6,0.315789473684211
11,11,0.636363636363636,0.368421052631579
11,12,0.583333333333333,0.368421052631579
11,13,0.538461538461538,0.368421052631579
11,14,0.5,0.368421052631579
11,15,0.533333333333333,0.421052631578947
11,16,0.5,0.421052631578947
11,17,0.470588235294118,0.421052631578947
11,18,0.444444444444444,0.421052631578947
11,19,0.421052631578947,0.421052631578947
11,20,0.4,0.421052631578947
11,21,0.380952380952381,0.421052631578947
11,22,0.363636363636364,0.421052631578947
11,23,0.347826086956522,0.421052631578947
11,24,0.375,0.473684210526316
11,25,0.36,0.473684210526316
11,26,0.346153846153846,0.473684210526316
11,27,0.333333333333333,0.473684210526316
11,28,0.321428571428571,0.473684210526316
11,29,0.344827586206897,0.526315789473684
11,30,0.333333333333333,0.526315789473684
11,31,0.32258064516129,0.526315789473684
11,32,0.3125,0.526315789473684
11,33,0.303030303030303,0.526315789473684
11,34,0.294117647058824,0.526315789473684
11,35,0.285714285714286,0.526315789473684
11,36,0.305555555555556,0.578947368421053
11,37,0.324324324324324,0.631578947368421
11,38,0.315789473684211,0.631578947368421
11,39,0.307692307692308,0.631578947368421
11,40,0.3,0.631578947368421
11,41,0.292682926829268,0.631578947368421
11,42,0.285714285714286,0.631578947368421
11,43,0.27906976744186,0.631578947368421
11,44,0.272727272727273,0.631578947368421
11,45,0.266666666666667,0.631578947368421
11,46,0.260869565217391,0.631578947368421
11,47,0.25531914893617,0.631578947368421
11,48,0.25,0.631578947368421
11,49,0.244897959183673,0.631578947368421
11,50,0.24,0.631578947368421
12,1,1,0.2
12,2,1,0.4
12,3,0.666666666666667,0.4
12,4,0.5,0.4
12,5,0.4,0.4
12,6,0.333333333333333,0.4
12,7,0.285714285714286,0.4
12,8,0.25,0.4
12,9,0.222222222222222,0.4
12,10,0.2,0.4
12,11,0.181818181818182,0.4
12,12,0.166666666666667,0.4
12,13,0.153846153846154,0.4
12,14,0.142857142857143,0.4
12,15,0.133333333333333,0.4
12,16,0.125,0.4
12,17,0.117647058823529,0.4
12,18,0.111111111111111,0.4
12,19,0.105263157894737,0.4
12,20,0.1,0.4
12,21,0.0952380952380952,0.4
12,22,0.0909090909090909,0.4
12,23,0.0869565217391304,0.4
12,24,0.0833333333333333,0.4
12,25,0.08,0.4
12,26,0.0769230769230769,0.4
12,27,0.0740740740740741,0.4
12,28,0.0714285714285714,0.4
12,29,0.0689655172413793,0.4
12,30,0.1,0.6
12,31,0.0967741935483871,0.6
12,32,0.09375,0.6
12,33,0.0909090909090909,0.6
12,34,0.0882352941176471,0.6
12,35,0.0857142857142857,0.6
12,36,0.0833333333333333,0.6
12,37,0.0810810810810811,0.6
12,38,0.0789473684210526,0.6
12,39,0.0769230769230769,0.6
12,40,0.075,0.6
12,41,0.0731707317073171,0.6
12,42,0.0714285714285714,0.6
12,43,0.0697674418604651,0.6
12,44,0.0681818181818182,0.6
12,45,0.0666666666666667,0.6
12,46,0.0652173913043478,0.6
12,47,0.0638297872340425,0.6
12,48,0.0625,0.6
12,49,0.0612244897959184,0.6
12,50,0.06,0.6
13,1,0,0
13,2,0,0
13,3,0.333333333333333,0.0909090909090909
13,4,0.5,0.181818181818182
13,5,0.4,0.181818181818182
13,6,0.333333333333333,0.181818181818182
13,7,0.285714285714286,0.181818181818182
13,8,0.375,0.272727272727273
13,9,0.444444444444444,0.363636363636364
13,10,0.4,0.363636363636364
13,11,0.363636363636364,0.363636363636364
13,12,0.416666666666667,0.454545454545455
13,13,0.384615384615385,0.454545454545455
13,14,0.357142857142857,0.454545454545455
13,15,0.333333333333333,0.454545454545455
13,16,0.3125,0.454545454545455
13,17,0.352941176470588,0.545454545454545
13,18,0.333333333333333,0.545454545454545
13,19,0.315789473684211,0.545454545454545
13,20,0.3,0.545454545454545
13,21,0.285714285714286,0.545454545454545
13,22,0.272727272727273,0.545454545454545
13,23,0.260869565217391,0.545454545454545
13,24,0.25,0.545454545454545
13,25,0.24,0.545454545454545
13,26,0.230769230769231,0.545454545454545
13,27,0.222222222222222,0.545454545454545
13,28,0.214285714285714,0.545454545454545
13,29,0.206896551724138,0.545454545454545
13,30,0.2,0.545454545454545
13,31,0.193548387096774,0.545454545454545
13,32,0.1875,0.545454545454545
13,33,0.181818181818182,0.545454545454545
13,34,0.176470588235294,0.545454545454545
13,35,0.171428571428571,0.545454545454545
13,36,0.166666666666667,0.545454545454545
13,37,0.162162162162162,0.545454545454545
13,38,0.157894736842105,0.545454545454545
13,39,0.153846153846154,0.545454545454545
13,40,0.15,0.545454545454545
13,41,0.146341463414634,0.545454545454545
13,42,0.142857142857143,0.545454545454545
13,43,0.13953488372093,0.545454545454545
13,44,0.136363636363636,0.545454545454545
13,45,0.133333333333333,0.545454545454545
13,46,0.130434782608696,0.545454545454545
13,47,0.127659574468085,0.545454545454545
13,48,0.125,0.545454545454545
13,49,0.122448979591837,0.545454545454545
13,50,0.12,0.545454545454545
14,1,0,0
14,2,0.5,0.0227272727272727
14,3,0.666666666666667,0.0454545454545455
14,4,0.75,0.0681818181818182
14,5,0.6,0.0681818181818182
14,6,0.5,0.0681818181818182
14,7,0.428571428571429,0.0681818181818182
14,8,0.375,0.0681818181818182
14,9,0.444444444444444,0.0909090909090909
14,10,0.5,0.113636363636364
14,11,0.454545454545455,0.113636363636364
14,12,0.416666666666667,0.113636363636364
14,13,0.384615384615385,0.113636363636364
14,14,0.357142857142857,0.113636363636364
14,15,0.333333333333333,0.113636363636364
14,16,0.3125,0.113636363636364
14,17,0.294117647058824,0.113636363636364
14,18,0.277777777777778,0.113636363636364
14,19,0.263157894736842,0.113636363636364
14,20,0.25,0.113636363636364
14,21,0.285714285714286,0.136363636363636
14,22,0.272727272727273,0.136363636363636
14,23,0.260869565217391,0.136363636363636
14,24,0.25,0.136363636363636
14,25,0.24,0.136363636363636
14,26,0.230769230769231,0.136363636363636
14,27,0.222222222222222,0.136363636363636
14,28,0.214285714285714,0.136363636363636
14,29,0.206896551724138,0.136363636363636
14,30,0.2,0.136363636363636
14,31,0.193548387096774,0.136363636363636
14,32,0.1875,0.136363636363636
14,33,0.181818181818182,0.136363636363636
14,34,0.205882352941176,0.159090909090909
14,35,0.2,0.159090909090909
14,36,0.194444444444444,0.159090909090909
14,37,0.189189189189189,0.159090909090909
14,38,0.184210526315789,0.159090909090909
14,39,0.179487179487179,0.159090909090909
14,40,0.2,0.181818181818182
14,41,0.195121951219512,0.181818181818182
14,42,0.19047619047619,0.181818181818182
14,43,0.186046511627907,0.181818181818182
14,44,0.181818181818182,0.181818181818182
14,45,0.2,0.204545454545455
14,46,0.195652173913043,0.204545454545455
14,47,0.191489361702128,0.204545454545455
14,48,0.1875,0.204545454545455
14,49,0.183673469387755,0.204545454545455
14,50,0.18,0.204545454545455
15,1,1,0.1
15,2,0.5,0.1
15,3,0.333333333333333,0.1
15,4,0.25,0.1
15,5,0.2,0.1
15,6,0.166666666666667,0.1
15,7,0.142857142857143,0.1
15,8,0.125,0.1
15,9,0.111111111111111,0.1
15,10,0.1,0.1
15,11,0.0909090909090909,0.1
15,12,0.0833333333333333,0.1
15,13,0.0769230769230769,0.1
15,14,0.0714285714285714,0.1
15,15,0.0666666666666667,0.1
15,16,0.125,0.2
15,17,0.117647058823529,0.2
15,18,0.111111111111111,0.2
15,19,0.105263157894737,0.2
15,20,0.1,0.2
15,21,0.0952380952380952,0.2
15,22,0.0909090909090909,0.2
15,23,0.0869565217391304,0.2
15,24,0.0833333333333333,0.2
15,25,0.08,0.2
15,26,0.0769230769230769,0.2
15,27,0.0740740740740741,0.2
15,28,0.0714285714285714,0.2
15,29,0.0689655172413793,0.2
15,30,0.0666666666666667,0.2
15,31,0.0645161290322581,0.2
15,32,0.0625,0.2
15,33,0.0909090909090909,0.3
15,34,0.0882352941176471,0.3
15,35,0.0857142857142857,0.3
15,36,0.0833333333333333,0.3
15,37,0.0810810810810811,0.3
15,38,0.0789473684210526,0.3
15,39,0.0769230769230769,0.3
15,40,0.075,0.3
15,41,0.0975609756097561,0.4
15,42,0.0952380952380952,0.4
15,43,0.0930232558139535,0.4
15,44,0.0909090909090909,0.4
15,45,0.0888888888888889,0.4
15,46,0.0869565217391304,0.4
15,47,0.0851063829787234,0.4
15,48,0.0833333333333333,0.4
15,49,0.0816326530612245,0.4
15,50,0.08,0.4
16,1,1,0.0588235294117647
16,2,0.5,0.0588235294117647
16,3,0.333333333333333,0.0588235294117647
16,4,0.5,0.117647058823529
16,5,0.4,0.117647058823529
16,6,0.333333333333333,0.117647058823529
16,7,0.285714285714286,0.117647058823529
16,8,0.25,0.117647058823529
16,9,0.222222222222222,0.117647058823529
16,10,0.2,0.117647058823529
16,11,0.181818181818182,0.117647058823529
16,12,0.166666666666667,0.117647058823529
16,13,0.153846153846154,0.117647058823529
16,14,0.142857142857143,0.117647058823529
16,15,0.133333333333333,0.117647058823529
16,16,0.125,0.117647058823529
16,17,0.117647058823529,0.117647058823529
16,18,0.111111111111111,0.117647058823529
16,19,0.105263157894737,0.117647058823529
16,20,0.1,0.117647058823529
16,21,0.0952380952380952,0.117647058823529
16,22,0.0909090909090909,0.117647058823529
16,23,0.0869565217391304,0.117647058823529
16,24,0.0833333333333333,0.117647058823529
16,25,0.08,0.117647058823529
16,26,0.0769230769230769,0.117647058823529
16,27,0.0740740740740741,0.117647058823529
16,28,0.0714285714285714,0.117647058823529
16,29,0.0689655172413793,0.117647058823529
16,30,0.0666666666666667,0.117647058823529
16,31,0.0645161290322581,0.117647058823529
16,32,0.0625,0.117647058823529
16,33,0.0606060606060606,0.117647058823529
16,34,0.0588235294117647,0.117647058823529
16,35,0.0571428571428571,0.117647058823529
16,36,0.0555555555555556,0.117647058823529
16,37,0.0540540540540541,0.117647058823529
16,38,0.0526315789473684,0.117647058823529
16,39,0.0512820512820513,0.117647058823529
16,40,0.05,0.117647058823529
16,41,0.0487804878048781,0.117647058823529
16,42,0.0476190476190476,0.117647058823529
16,43,0.0465116279069767,0.117647058823529
16,44,0.0454545454545455,0.117647058823529
16,45,0.0444444444444444,0.117647058823529
16,46,0.0434782608695652,0.117647058823529
16,47,0.0425531914893617,0.117647058823529
16,48,0.0416666666666667,0.117647058823529
16,49,0.0612244897959184,0.176470588235294
16,50,0.06,0.176470588235294
17,1,1,0.0625
17,2,0.5,0.0625
17,3,0.666666666666667,0.125
17,4,0.5,0.125
17,5,0.4,0.125
17,6,0.333333333333333,0.125
17,7,0.285714285714286,0.125
17,8,0.25,0.125
17,9,0.222222222222222,0.125
17,10,0.2,0.125
17,11,0.272727272727273,0.1875
17,12,0.333333333333333,0.25
17,13,0.307692307692308,0.25
17,14,0.285714285714286,0.25
17,15,0.266666666666667,0.25
17,16,0.25,0.25
17,17,0.294117647058824,0.3125
17,18,0.277777777777778,0.3125
17,19,0.263157894736842,0.3125
17,20,0.25,0.3125
17,21,0.238095238095238,0.3125
17,22,0.227272727272727,0.3125
